TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP
g_g011754,친구,여자,40대
g_g011764,친구,여자,40대
g_g011786,부모,여자,60대
g_g011787,부모,남자,50대
g_g011787,부모,여자,50대
g_g011787,연인,남자,20대
g_g011791,부모,여자,70세이상
g_g011805,자녀,여자,10대
g_g011805,배우자,남자,40대
g_g011805,자녀,남자,~9세이하
g_g011813,자녀,여자,~9세이하
g_g011813,자녀,남자,~9세이하
g_g011813,배우자,남자,40대
g_g011813,자녀,여자,~9세이하
g_g011816,연인,남자,20대
g_g011819,연인,여자,30대
g_g011821,자녀,여자,~9세이하
g_g011821,배우자,여자,30대
g_g011821,자녀,남자,~9세이하
g_g011822,배우자,여자,30대
g_g011824,자녀,남자,~9세이하
g_g011824,조부모,남자,60대
g_g011824,배우자,남자,30대
g_g011824,자녀,여자,~9세이하
g_g011824,조부모,여자,60대
g_g011825,배우자,남자,10대
g_g011826,배우자,남자,40대
g_g011827,배우자,여자,70세이상
g_g011829,자녀,남자,20대
g_g011829,배우자,남자,50대
g_g011832,배우자,남자,50대
g_g011832,자녀,남자,10대
g_g011832,자녀,여자,20대
g_g011832,자녀,남자,10대
g_g011833,친구,여자,20대
g_g011835,친구,여자,60대
g_g011835,친구,여자,60대
g_g011836,연인,남자,30대
g_g011838,형제/자매,여자,20대
g_g011840,배우자,남자,30대
g_g011841,연인,여자,30대
g_g011849,자녀,여자,~9세이하
g_g011849,배우자,여자,30대
g_g011849,자녀,남자,~9세이하
g_g011850,배우자,남자,30대
g_g011854,연인,여자,20대
g_g011857,자녀,남자,10대
g_g011857,배우자,남자,40대
g_g011857,자녀,남자,10대
g_g011858,배우자,남자,40대
g_g011858,자녀,남자,10대
g_g011858,자녀,여자,10대
g_g011859,배우자,남자,60대
g_g011860,형제/자매,여자,30대
g_g011872,배우자,남자,30대
g_g011873,친구,남자,30대
g_g011876,연인,남자,30대
g_g011881,연인,남자,30대
g_g011882,자녀,여자,10대
g_g011918,연인,남자,20대
g_g011924,배우자,남자,30대
g_g011925,자녀,여자,~9세이하
g_g011929,연인,남자,30대
g_g011930,배우자,남자,30대
g_g011931,기타,여자,~9세이하
g_g011931,친구,여자,40대
g_g011931,자녀,남자,~9세이하
g_g011934,배우자,남자,40대
g_g011940,배우자,여자,30대
g_g011940,자녀,여자,~9세이하
g_g011940,자녀,여자,~9세이하
g_g011943,친구,여자,20대
g_g011944,연인,여자,20대
g_g011949,자녀,여자,20대
g_g011949,배우자,남자,50대
g_g011966,부모,여자,50대
g_g011970,연인,여자,20대
g_g011971,자녀,여자,~9세이하
g_g011983,연인,남자,30대
g_g011990,부모,남자,60대
g_g011990,배우자,여자,30대
g_g011990,부모,여자,60대
g_g011996,친구,남자,30대
g_g012152,배우자,여자,30대
g_g012152,자녀,여자,~9세이하
g_g012152,자녀,남자,~9세이하
g_g012153,배우자,여자,30대
g_g012153,자녀,남자,~9세이하
g_g012155,연인,남자,30대
g_g012159,친구,남자,40대
g_g012160,자녀,남자,30대
g_g012160,배우자,여자,50대
g_g012161,자녀,여자,~9세이하
g_g012161,자녀,여자,~9세이하
g_g012161,배우자,여자,30대
g_g012162,배우자,여자,30대
g_g012162,자녀,여자,~9세이하
g_g012164,연인,남자,30대
g_g012171,자녀,남자,~9세이하
g_g012171,배우자,여자,30대
g_g012171,자녀,남자,~9세이하
g_g012173,배우자,여자,50대
g_g012174,자녀,여자,10대
g_g012174,배우자,남자,40대
g_g012175,배우자,남자,50대
g_g012176,연인,남자,30대
g_g012177,동료,여자,30대
g_g012177,동료,여자,30대
g_g012181,배우자,여자,30대
g_g012181,자녀,남자,~9세이하
g_g012181,자녀,여자,~9세이하
g_g012182,연인,남자,20대
g_g012185,자녀,여자,30대
g_g012186,연인,남자,30대
g_g012188,배우자,여자,40대
g_g012189,친구,여자,20대
g_g012190,자녀,남자,~9세이하
g_g012190,배우자,남자,30대
g_g012190,자녀,여자,~9세이하
g_g012192,연인,남자,30대
g_g012194,친구,남자,60대
g_g012196,자녀,여자,10대
g_g012196,배우자,남자,40대
g_g012196,자녀,여자,~9세이하
g_g012197,연인,남자,30대
g_g012199,자녀,남자,10대
g_g012199,자녀,남자,~9세이하
g_g012199,배우자,여자,40대
g_g012199,자녀,여자,~9세이하
g_g012201,부모,여자,60대
g_g012201,형제/자매,남자,20대
g_g012203,부모,여자,50대
g_g012203,부모,남자,60대
g_g012205,친구,남자,30대
g_g012207,자녀,남자,~9세이하
g_g012207,배우자,여자,30대
g_g012207,자녀,남자,~9세이하
g_g012209,배우자,남자,30대
g_g012212,연인,여자,20대
g_g012220,자녀,여자,~9세이하
g_g012220,배우자,여자,30대
g_g012227,부모,여자,60대
g_g012227,형제/자매,여자,30대
g_g012227,친인척,여자,~9세이하
g_g012227,부모,남자,60대
g_g012227,친인척,남자,40대
g_g012235,배우자,남자,30대
g_g012238,연인,여자,20대
g_g012239,친구,여자,20대
g_g012246,동료,여자,40대
g_g012254,배우자,남자,40대
g_g012254,자녀,여자,~9세이하
g_g012254,자녀,남자,10대
g_g012255,연인,남자,20대
g_g012257,배우자,남자,20대
g_g012258,자녀,남자,10대
g_g012258,배우자,여자,30대
g_g012258,자녀,여자,~9세이하
g_g012260,배우자,남자,40대
g_g012260,자녀,남자,~9세이하
g_g012260,자녀,여자,~9세이하
g_g012267,배우자,여자,30대
g_g012269,연인,남자,20대
g_g012270,친구,여자,30대
g_g012276,연인,여자,30대
g_g012277,자녀,여자,10대
g_g012277,배우자,여자,40대
g_g012277,자녀,남자,~9세이하
g_g012278,연인,남자,20대
g_g012282,부모,여자,60대
g_g012283,연인,여자,30대
g_g012289,친구,여자,20대
g_g012304,연인,여자,20대
g_g012314,부모,여자,60대
g_g012314,부모,남자,60대
g_g012316,자녀,남자,~9세이하
g_g012316,배우자,남자,30대
g_g012318,연인,여자,20대
g_g012323,배우자,남자,30대
g_g012323,자녀,여자,10대
g_g012325,자녀,남자,~9세이하
g_g012326,연인,여자,30대
g_g012333,부모,여자,40대
g_g012337,연인,남자,30대
g_g012339,자녀,남자,10대
g_g012339,배우자,여자,40대
g_g012339,자녀,남자,10대
g_g012347,연인,남자,30대
g_g012348,친구,여자,40대
g_g012350,연인,남자,20대
g_g012351,배우자,여자,40대
g_g012351,자녀,여자,~9세이하
g_g012372,배우자,남자,30대
g_g012377,친구,남자,30대
g_g012379,자녀,남자,30대
g_g012388,배우자,남자,70세이상
g_g012389,부모,여자,60대
g_g012389,자녀,여자,~9세이하
g_g012389,부모,남자,60대
g_g012389,배우자,남자,30대
g_g012389,형제/자매,남자,30대
g_g012391,연인,남자,40대
g_g012396,자녀,여자,20대
g_g012400,연인,남자,30대
g_g012402,배우자,남자,30대
g_g012402,자녀,여자,~9세이하
g_g012402,자녀,여자,~9세이하
g_g012406,배우자,남자,30대
g_g012420,친구,여자,20대
g_g012422,친구,여자,30대
g_g012430,친구,남자,20대
g_g012430,친구,여자,20대
g_g012430,친구,여자,20대
g_g012431,연인,남자,20대
g_g012433,연인,남자,20대
g_g012435,자녀,여자,20대
g_g012436,친구,여자,20대
g_g012447,연인,남자,20대
g_g012455,자녀,여자,30대
g_g012455,자녀,여자,20대
g_g012457,연인,여자,20대
g_g012463,부모,여자,70세이상
g_g012463,자녀,여자,20대
g_g012463,형제/자매,여자,60대
g_g012472,친구,남자,20대
g_g012472,친구,여자,20대
g_g012473,형제/자매,여자,20대
g_g012475,연인,여자,20대
g_g012478,자녀,여자,10대
g_g012478,배우자,남자,40대
g_g012478,자녀,남자,~9세이하
g_g012484,부모,남자,50대
g_g012484,형제/자매,남자,20대
g_g012484,부모,여자,50대
g_g012487,친구,여자,20대
g_g012487,친구,여자,20대
g_g012494,연인,여자,20대
g_g012498,친구,남자,40대
g_g012502,친구,남자,30대
g_g012523,친구,여자,20대
g_g012528,배우자,여자,50대
g_g012528,자녀,남자,20대
g_g012528,자녀,여자,20대
g_g012530,친구,여자,40대
g_g012530,연인,여자,40대
g_g012531,친구,여자,20대
g_g012532,배우자,남자,30대
g_g012532,자녀,남자,~9세이하
g_g012532,자녀,남자,~9세이하
g_g012541,연인,여자,20대
g_g012542,친구,여자,20대
g_g012544,친구,여자,30대
g_g012544,친구,여자,30대
g_g012546,배우자,남자,40대
g_g012546,자녀,여자,~9세이하
g_g012546,자녀,남자,~9세이하
g_g012557,자녀,여자,10대
g_g012571,연인,여자,20대
g_g012572,연인,남자,30대
g_g012580,연인,남자,30대
g_g012582,자녀,남자,~9세이하
g_g012582,배우자,여자,30대
g_g012583,친구,남자,20대
g_g012583,친구,남자,20대
g_g012586,배우자,남자,30대
g_g012586,자녀,남자,~9세이하
g_g012591,자녀,여자,~9세이하
g_g012591,배우자,남자,40대
g_g012604,친구,여자,20대
g_g012617,연인,여자,20대
g_g012620,연인,남자,20대
g_g012628,연인,남자,20대
g_g012634,자녀,남자,10대
g_g012634,형제/자매,여자,30대
g_g012639,연인,여자,20대
g_g012643,자녀,남자,~9세이하
g_g012643,배우자,남자,40대
g_g012643,자녀,여자,~9세이하
g_g012650,자녀,여자,~9세이하
g_g012650,배우자,남자,30대
g_g012650,자녀,남자,~9세이하
g_g012653,연인,여자,30대
g_g012655,배우자,여자,30대
g_g012655,자녀,남자,~9세이하
g_g012655,자녀,남자,~9세이하
g_g012656,부모,여자,60대
g_g012656,자녀,남자,~9세이하
g_g012658,친구,여자,30대
g_g012658,친구,남자,40대
g_g012658,친구,여자,30대
g_g012659,배우자,남자,30대
g_g012659,자녀,여자,~9세이하
g_g012659,자녀,여자,~9세이하
g_g012662,친구,여자,30대
g_g012665,배우자,남자,40대
g_g012665,자녀,여자,~9세이하
g_g012665,자녀,남자,~9세이하
g_g012665,자녀,여자,~9세이하
g_g012674,연인,남자,20대
g_g012675,친구,여자,20대
g_g012677,자녀,남자,10대
g_g012677,배우자,여자,40대
g_g012677,자녀,여자,10대
g_g012679,자녀,여자,10대
g_g012680,연인,남자,20대
g_g012686,배우자,여자,30대
g_g012687,자녀,여자,~9세이하
g_g012687,배우자,남자,30대
g_g012688,부모,여자,50대
g_g012689,형제/자매,여자,20대
g_g012690,자녀,여자,~9세이하
g_g012698,배우자,남자,30대
g_g012702,친구,여자,30대
g_g012704,배우자,여자,40대
g_g012704,자녀,여자,~9세이하
g_g012704,자녀,남자,~9세이하
g_g012705,동료,남자,30대
g_g012705,동료,여자,30대
g_g012705,동료,남자,30대
g_g012705,동료,여자,30대
g_g012711,배우자,여자,30대
g_g012713,자녀,남자,~9세이하
g_g012713,배우자,여자,30대
g_g012713,자녀,여자,~9세이하
g_g012716,자녀,여자,10대
g_g012716,부모,여자,60대
g_g012723,연인,여자,20대
g_g012724,자녀,여자,~9세이하
g_g012724,배우자,여자,40대
g_g012726,친구,여자,20대
g_g012726,친구,여자,20대
g_g012727,부모,남자,60대
g_g012727,배우자,남자,40대
g_g012727,부모,여자,60대
g_g012728,자녀,여자,30대
g_g012732,배우자,여자,50대
g_g012742,부모,여자,60대
g_g012745,배우자,남자,40대
g_g012750,부모,여자,50대
g_g012752,연인,남자,20대
g_g012753,연인,여자,20대
g_g012755,형제/자매,남자,40대
g_g012755,형제/자매,여자,40대
g_g012755,친인척,여자,10대
g_g012755,부모,남자,70세이상
g_g012755,부모,여자,70세이상
g_g012755,형제/자매,여자,40대
g_g012755,자녀,여자,20대
g_g012755,친인척,남자,~9세이하
g_g012755,배우자,남자,50대
g_g012755,부모,여자,70세이상
g_g012757,연인,여자,20대
g_g012761,형제/자매,여자,50대
g_g012761,배우자,여자,50대
g_g012761,형제/자매,여자,60대
g_g012764,연인,남자,20대
g_g012767,연인,남자,20대
g_g012770,자녀,여자,~9세이하
g_g012770,배우자,남자,30대
g_g012772,연인,남자,20대
g_g012774,연인,남자,20대
g_g012776,부모,여자,40대
g_g012776,부모,남자,40대
g_g012781,배우자,여자,40대
g_g012791,자녀,남자,~9세이하
g_g012791,배우자,남자,30대
g_g012791,자녀,남자,~9세이하
g_g012796,연인,남자,20대
g_g012803,자녀,남자,~9세이하
g_g012803,배우자,여자,30대
g_g012803,자녀,여자,~9세이하
g_g012805,연인,남자,30대
g_g012807,연인,여자,40대
g_g012812,연인,남자,20대
g_g012814,자녀,여자,10대
g_g012857,배우자,남자,40대
g_g012858,배우자,남자,40대
g_g012858,자녀,여자,~9세이하
g_g012864,자녀,남자,50대
g_g012873,배우자,여자,40대
g_g012873,자녀,남자,10대
g_g012874,배우자,남자,40대
g_g012880,친구,여자,20대
g_g012883,연인,남자,40대
g_g012884,부모,남자,50대
g_g012884,형제/자매,여자,30대
g_g012884,부모,여자,50대
g_g012891,부모,여자,60대
g_g012905,형제/자매,여자,20대
g_g012917,연인,여자,20대
g_g012919,배우자,남자,30대
g_g012919,자녀,여자,~9세이하
g_g012927,연인,여자,20대
g_g012933,자녀,여자,10대
g_g012933,배우자,남자,40대
g_g012933,자녀,남자,~9세이하
g_g012943,자녀,여자,30대
g_g012943,배우자,남자,60대
g_g012963,연인,남자,30대
g_g012989,자녀,여자,20대
g_g012990,배우자,남자,40대
g_g012999,배우자,남자,30대
g_g012999,자녀,남자,~9세이하
g_g012999,자녀,남자,~9세이하
g_g013022,배우자,남자,30대
g_g013023,연인,남자,20대
g_g013027,연인,여자,20대
g_g013029,자녀,남자,~9세이하
g_g013029,형제/자매,남자,40대
g_g013029,부모,여자,60대
g_g013037,형제/자매,남자,40대
g_g013037,친인척,남자,~9세이하
g_g013037,부모,여자,60대
g_g013037,친인척,여자,40대
g_g013038,친구,여자,20대
g_g013038,친구,여자,20대
g_g013045,배우자,여자,30대
g_g013045,자녀,여자,~9세이하
g_g013045,자녀,여자,~9세이하
g_g013046,동료,남자,30대
g_g013046,동료,여자,30대
g_g013046,동료,여자,30대
g_g013046,동료,남자,20대
g_g013046,동료,여자,30대
g_g013048,연인,남자,30대
g_g013050,부모,여자,50대
g_g013059,형제/자매,여자,20대
g_g013062,배우자,남자,60대
g_g013062,자녀,여자,30대
g_g013065,친구,여자,20대
g_g013066,형제/자매,여자,40대
g_g013066,부모,여자,70세이상
g_g013066,친인척,여자,10대
g_g013070,부모,여자,40대
g_g013074,연인,남자,30대
g_g013080,연인,남자,30대
g_g013084,부모,남자,60대
g_g013084,부모,여자,60대
g_g013087,형제/자매,여자,20대
g_g013087,부모,여자,50대
g_g013087,형제/자매,여자,10대
g_g013096,부모,여자,50대
g_g013097,동료,여자,40대
g_g013102,배우자,여자,40대
g_g013105,연인,여자,20대
g_g013114,자녀,여자,~9세이하
g_g013125,친구,여자,20대
g_g013131,연인,여자,20대
h_h001459,형제/자매,여자,20대
